AnoMes,qtdCartoesEmitidos,qtdCartoesAtivos,qtdTransacoesNacionais,valorTransacoesNacionais,qtdTransacoesInternacionais,valorTransacoesInternacionais
2012-03,1499233,629959,9326082,18348104029.0,336058,14424945817.0
2012-03,181843,87514,2183991,120327228021.0,196469,13265757155.0
2012-03,37781,15793,227310,1078469137.0,0,0.0
2012-03,52380,14327,270800,29983303114.0,8201,549264625.0
2012-03,62599,24720,444818,2260790496.0,681,16043738.0
2012-03,5556800,2714520,24733064,229820998856.0,15628,131892211.0
2012-03,2983402,1207837,25380488,15596630287.0,0,0.0
2012-03,59136,18141,233139,199928177.0,6649,140065138.0
2012-03,2343880,1280511,18886742,16901893506.0,800347,19147902255.0
2012-03,1030615,582901,7566019,85101688523.0,188321,2691158919.0
2012-03,15922228,7968073,125466942,1139158587935.0,3415512,35234239957.0
2012-03,2586057,777969,10021657,56101762405.0,92,168979.0
2012-03,8272314,3595750,35546156,362423570922.0,2,3689.0
2012-03,233267,36643,664171,11853574822.0,22717,1046171529.0
2012-03,931614,521252,6462044,56549177707.0,74,4460182.0
2012-03,8082489,4992764,45516142,504108686599.0,0,0.0
2012-03,1337479,123740,732119,361320755.0,0,0.0
2012-03,230442,165157,5724381,9403737476.0,371584,9552768743.0
2012-03,1178203,512775,6858279,71650166024.0,171723,2199498845.0
2012-03,5386501,1624423,13276193,116592743044.0,12746,51407515.0
2012-03,167490,79774,748893,673724766.0,7987,274366471.0
2012-03,449574,123952,1539984,18511833538.0,795,34076955.0
2012-03,5449819,1264157,8626626,48226253771.0,0,0.0
2012-03,494787,235621,3705508,139220096867.0,215056,9952979855.0
2012-03,281666,142556,327065,187148609114.0,11207,657714146.0
2012-03,7515420,4863214,98223730,1215153584592.0,3998633,74313077769.0
2012-03,1438869,720457,13455440,95808818288.0,1,5046.0
2012-03,1400380,334175,1505979,8357670878.0,0,0.0
2012-03,748,344,55316,54762463.0,2467,47629548.0
2012-03,10713228,3811855,47612812,270229538531.0,0,0.0
2012-03,2241389,660319,29096,484748875.0,0,0.0
2012-03,5656252,3668708,23231788,225379758236.0,12,64724.0
2012-03,15490413,7487103,81448464,665028269213.0,4553,18445477.0
2012-03,2710535,1083676,6404817,62783157944.0,62947,555278087.0
2012-03,95,49,1382,62192347.0,89,2990432.0
2012-03,609453,187975,1113274,9956634496.0,0,0.0
2012-03,12034628,3921723,27688567,268904733379.0,36290,13926072.0
2012-03,1035697,455110,6059093,43596162095.0,14052,400352576.0
2012-03,642132,330686,6777577,9275462116.0,306791,625457328.0
2012-03,138653038,36874642,464910408,2618112197978.0,237840,2790894501.0
2012-03,1197872,489536,7086193,77509575257.0,0,0.0
2012-03,205467,113343,2112150,20335381442.0,11,110343.0
2012-03,439726,309530,17913662,285732801815.0,1043464,36319589453.0
2012-03,664461,200154,59471,3213308858.0,0,0.0
2012-03,1192038,50638,214245,1964724287.0,5,37241.0
2012-03,5705,4152,6852,44225292.0,0,0.0
2012-03,47428,9715,145462,788560965.0,0,0.0
2012-03,5354,2536,51882,1237046068.0,5897,372592404.0
2012-03,20432135,10573241,115028406,796123872014.0,165200,884085678.0
2012-03,356037,257824,3860982,66220820613.0,109694,3872550439.0
2012-03,11959623,6981345,103906293,998322273329.0,2112548,23211245623.0
2012-03,48232,15871,250965,2423641385.0,1908,351655844.0
2012-03,6857,54,78,967845.0,0,0.0
2012-03,437706,256236,6198499,84936749433.0,303617,5916614958.0
2012-03,292147,196451,8408701,153323387283.0,627201,2683200463.0
2012-03,1023521,393753,6356008,42676564125.0,4122,92436301.0
2012-03,967430,114290,274788,5063165108.0,0,0.0
2012-03,9378,4486,214411,6209238777.0,39092,2169515418.0
2012-03,58579,27880,378430,306638651.0,1,10.0
2012-03,14390,8366,134265,1106527346.0,0,0.0
2012-03,26357,19175,327064,5708537395.0,11978,437860372.0
2012-03,951,408,5757,141271796.0,199,11772852.0
2012-03,213847,140841,5256704,93150932581.0,348171,9820512992.0
2012-03,117673108,32727353,417589618,2270551979886.0,231757,4834326556.0
2012-03,46540,24766,727858,28740596899.0,36662,2116502678.0
2012-03,649483,441980,10184069,153417546036.0,917547,39520913448.0
2012-03,7317054,4342484,73669830,913831816164.0,2262279,41364571933.0
2012-03,35716,19762,173292,1703900929.0,4397,74884259.0
2012-03,738201,321794,5005013,106765976593.0,193857,8343581274.0
2012-03,4061311,2666035,87657131,1095930268133.0,4332191,86669654854.0
2012-03,3301071,1926307,47982441,638653215994.0,2104292,47038134372.0
2012-03,1392384,822976,17499094,132543856297.0,10,106549.0
2012-03,651819,457148,6020220,32144189781.0,64600,469152639.0
2012-04,2197561,1241268,19010140,175823498542.0,833790,2066709705.0
2012-04,347532,252816,3773835,68691721236.0,115227,3959042159.0
2012-04,806937,69611,188771,4102413335.0,0,0.0
2012-04,2659187,734735,11473536,67744809305.0,81,2232352.0
2012-04,142130307,37797073,532186440,316555754859.0,221312,2814777044.0
2012-04,48331,18854,288462,2469163548.0,7606,179975923.0
2012-04,290743,145308,323153,185706183211.0,12884,693056595.0
2012-04,422162,247896,6374426,90192182365.0,296503,608396718.0
2012-04,1419059,347932,1974182,12927797498.0,0,0.0
2012-04,117175253,33790546,478145637,275351666373.0,237017,5517934814.0
2012-04,53588,15737,245980,30456179808.0,7982,477229739.0
2012-04,175340,87426,2104727,124217736855.0,207365,1426398035.0
2012-04,510174,236598,4028757,145385370888.0,219432,11018715513.0
2012-04,7934944,4930552,52519930,606727662478.0,0,0.0
2012-04,2975464,967480,6984460,72834260851.0,71045,676258767.0
2012-04,39937,16815,268207,1369332008.0,0,0.0
2012-04,55108,29290,386561,3351719897.0,1,10.0
2012-04,50,40,16042,168038173.0,360,5734534.0
2012-04,2,1,2,35.0,0,0.0
2012-04,5588346,1738057,14915416,13657942214.0,17693,69693564.0
2012-04,1156808,489224,7228927,77928235375.0,179257,2311940387.0
2012-04,8189715,3692439,37197497,39437457312.0,78,5395.0
2012-04,652293,446490,10581992,16244930662.0,937617,40291993013.0
2012-04,666550,337894,7393649,10360863008.0,315483,6656844145.0
2012-04,1328304,66841,269591,275612057.0,6,65176.0
2012-04,4645,2558,56155,1338264276.0,6221,375516929.0
2012-04,3426714,2029178,55043076,754739135723.0,2248907,52126088076.0
2012-04,1558138,677349,10819514,220742695508.0,361772,15764900376.0
2012-04,12317937,7218486,113473920,1138580829579.0,2322362,25320062846.0
2012-04,1035058,452990,7199626,54938075696.0,18917,581637894.0
2012-04,47630,10196,168784,983654637.0,0,0.0
2012-04,772207,227080,70607,3879377334.0,0,0.0
2012-04,1014,408,7990,173980484.0,280,57403153.0
2012-04,34746,19612,180581,1863487272.0,4094,4040891.0
2012-04,12467886,3934100,29859424,307892066103.0,49559,177770069.0
2012-04,6581,4466,7422,53673203.0,0,0.0
2012-04,93,49,654,26275892.0,30,1376225.0
2012-04,1021113,585631,8156150,95540953453.0,204371,2874486518.0
2012-04,1847721,231772,1627092,8525233834.0,0,0.0
2012-04,53047,14664,279440,2848357869.0,2590,694622773.0
2012-04,57791,28449,778123,33367378323.0,43560,2794875516.0
2012-04,4186041,2797736,100596324,1290823071437.0,3660695,87309624884.0
2012-04,5290355,3513018,24080853,243096458903.0,6,2124.0
2012-04,1685826,372805,2858985,14548542276.0,0,0.0
2012-04,1234530,514789,7943884,91205293568.0,3,44213.0
2012-04,308194,210653,10381187,196618982512.0,715161,3167640021.0
2012-04,15813262,7955671,135653029,127054491907.0,2768571,33191173472.0
2012-04,2364545,725698,34679,591491771.0,0,0.0
2012-04,619629,193900,1082019,9710367895.0,0,0.0
2012-04,456750,323006,21229696,353474404622.0,1153232,4224301282.0
2012-04,19936178,10511694,129781798,936118232818.0,167092,878637327.0
2012-04,1399044,694112,15313418,113056706365.0,2,15214.0
2012-04,15869474,7722421,90217422,770273111601.0,6545,23343838.0
2012-04,14905,8719,153154,1313643974.0,0,0.0
2012-04,3059089,1229844,29048969,185535275816.0,0,0.0
2012-04,903515,354083,7071626,50310505192.0,4935,125529184.0
2012-04,8,4,22,239883.0,0,0.0
2012-04,232702,166420,6253606,105234018828.0,387444,1131497366.0
2012-04,62573,27353,541296,2981235731.0,750,22910741.0
2012-04,819400,379192,5337386,118646310288.0,205974,845595950.0
2012-04,200935,38647,765996,14552845214.0,29083,1351103718.0
2012-04,6857,33,1,10.0,1,10.0
2012-04,7514310,4999892,110791449,1407633945696.0,3561843,75844170453.0
2012-04,665696,449840,6509841,35751447687.0,77752,56193893.0
2012-04,213761,143948,5762580,103977336339.0,366637,10936994343.0
2012-04,211837,117001,2356896,23412047893.0,11,11653.0
2012-04,1423023,850569,20146615,157858052622.0,12,105367.0
2012-04,9862,4703,242283,7467742296.0,38451,2376854567.0
2012-04,7497465,4562154,83070986,106461280993.0,2431348,45437690607.0
2012-04,903055,515215,6694077,61172337292.0,31,1643526.0
2012-04,5870380,3008794,28012090,273753635098.0,19577,179958269.0
2012-04,9577946,3382878,52397169,310333129925.0,2,15223.0
2012-04,171357,82333,957189,9341143676.0,12427,446391931.0
2012-04,6123576,1757121,11551983,66582261118.0,0,0.0
2012-04,447334,122459,1682017,21149097822.0,843,3189454.0
2012-04,25584,18684,315036,5687875263.0,12225,43340681.0
2013-01,117599185,34157755,452844078,2574406231528.0,223247,5125627728.0
2013-01,5979085,2586952,24704381,221774952864.0,21782,172753763.0
2013-01,24616,17993,270517,471512825.0,11570,427318797.0
2013-01,2602730,651462,13482,235886841.0,0,0.0
2013-01,16408245,7821088,82843756,679322132626.0,8053,22333904.0
2013-01,17,17,6512,59848559.0,55,864766.0
2013-01,3569607,2085269,51680344,695228697334.0,2237686,49919983307.0
2013-01,217512,120760,2230851,21606297889.0,8,18688.0
2013-01,869645,373008,6230733,43282187662.0,4164,98312151.0
2013-01,93,49,436,12483086.0,30,1773304.0
2013-01,337231,247256,3241062,56722824061.0,109802,3753690689.0
2013-01,59119,25571,485047,2615870738.0,723,23866699.0
2013-01,55401,14032,224057,2086065971.0,1415,261617599.0
2013-01,226901,158010,5590312,92351991863.0,366267,9955487737.0
2013-01,805902,249938,65326,3766687835.0,0,0.0
2013-01,42588,17115,274712,2450515389.0,6901,141958402.0
2013-01,1585969,679990,9682788,191945221914.0,331167,14056719832.0
2013-01,1019786,579209,7435825,84535709388.0,205340,267453603.0
2013-01,1485740,892290,19394495,149596048994.0,13,120636.0
2013-01,2971715,982381,5116374,47709985234.0,76388,606749273.0
2013-01,1121045,27146,334776,2764108733.0,0,0.0
2013-01,404308,243079,5745359,79768174698.0,294509,5653948546.0
2013-01,854451,383782,5086373,110699581639.0,202548,812607168.0
2013-01,4298,2485,56464,1402483752.0,6684,414484577.0
2013-01,1975860,1209573,19601262,184522551271.0,846085,21881639424.0
2013-01,346764,56643,218772,226044092.0,22,461204.0
2013-01,944,408,6165,122143841.0,277,15437866.0
2013-01,1896065,104719,1786334,8003727556.0,0,0.0
2013-01,642460,192732,953526,8358451011.0,0,0.0
2013-01,7530070,5004782,101134316,1257076900273.0,3530058,71880608791.0
2013-01,8004243,3598731,35216226,355593050268.0,6,19313.0
2013-01,206044,143891,5255348,92923854856.0,370880,10792844132.0
2013-01,14040757,4667148,26818310,266231440206.0,67130,178021567.0
2013-01,345244,56805,136600,2793701819.0,0,0.0
2013-01,3125133,1241226,26441801,164601232097.0,0,0.0
2013-01,5621542,2257878,13461423,118401491724.0,26015,73209453.0
2013-01,877983,483705,5944448,53034929804.0,35,3605289.0
2013-01,624756,442565,10923123,168361249117.0,1040998,47339461491.0
2013-01,57631,25300,607926,25996225426.0,29248,1806232548.0
2013-01,476409,333494,19573148,317917840756.0,1100276,40805546308.0
2013-01,15093,8960,150080,1252558485.0,0,0.0
2013-01,686125,444131,6240044,34469000245.0,68230,530028595.0
2013-01,8935040,3531180,47597529,281159006909.0,0,0.0
2013-01,1182211,545943,6218656,67901939211.0,178093,2105767386.0
2013-01,15816398,7991088,124665256,1152504812998.0,2652252,3037815331.0
2013-01,7780438,4834072,44710789,500387058699.0,0,0.0
2013-01,176117,38389,800230,14990379796.0,30492,1491992187.0
2013-01,155157,88760,1706407,107967739551.0,183327,13187314059.0
2013-01,52851,15763,237469,27422303262.0,6791,408739218.0
2013-01,141047418,37789190,492950662,2893323063556.0,213136,2587931952.0
2013-01,1420523,785544,15141030,108853621523.0,3,4573.0
2013-01,2644140,741147,9888731,57251369192.0,62,152911.0
2013-01,7463152,2188676,11899636,66975350922.0,0,0.0
2013-01,1256923,529243,7632585,85347740271.0,1,59631.0
2013-01,1068879,473749,6565704,48768607649.0,16067,477628031.0
2013-01,525925,235226,3349820,113883671939.0,173911,8548478681.0
2013-01,76321,76321,16517,238767887.0,0,0.0
2013-01,12294402,7107216,103971838,1015218396923.0,2329682,23816730513.0
2013-01,294692,145658,306014,168778205451.0,10701,620525645.0
2013-01,4353849,2862253,93732004,1185077174296.0,3505515,81064395859.0
2013-01,176677,85895,884398,8407858209.0,11989,423337034.0
2013-01,72349,2303,14449,117721679.0,0,0.0
2013-01,10523,4946,236099,676584774.0,47844,2728408269.0
2013-01,1482542,348468,1602532,10119812109.0,0,0.0
2013-01,3284313,367879,2149166,10923868452.0,0,0.0
2013-01,19780327,10457301,129085841,822127590232.0,114721,680425247.0
2013-01,5127938,3468582,22967081,237729810585.0,1,1.0
2013-01,11264,4667,5977,41885523.0,0,0.0
2013-01,327578,221604,10179518,185250498571.0,748285,32933041899.0
2013-01,47497,10429,163618,937081249.0,0,0.0
2013-01,7561684,4621294,76547889,953800843041.0,2430065,42780520847.0
2013-01,2141764,480943,3154433,1552761724.0,0,0.0
2013-01,41837,17419,266837,1355671317.0,0,0.0
2013-01,649182,327664,6549807,89482966664.0,306867,6220401569.0
2013-01,442374,120207,1486539,1797151987.0,639,22439446.0
2013-01,35152,16218,169556,1631784713.0,4984,55956224.0
2013-02,5172603,3470439,24411777,241966117321.0,1,1.0
2013-02,7617311,5012645,110989455,1361361584083.0,3850119,76229467993.0
2013-02,10823,5219,280155,8274060272.0,42751,2431405622.0
2013-02,139311,36723,829310,16295243599.0,34920,1560601086.0
2013-02,532639,240781,4262128,146412893735.0,239633,1184825505.0
2013-02,7605829,3462525,37671658,373688119624.0,55,60002.0
2013-02,206826,21180,134660,1061777802.0,0,0.0
2013-02,86,49,337,9560636.0,65,4268458.0
2013-02,225235,157935,5792103,95168586474.0,384317,9872104904.0
2013-02,228331,127132,2397916,22909041669.0,2,15006.0
2013-02,3505,2277,53499,131347367.0,5676,352119603.0
2013-02,831176,232240,64605,3848670104.0,0,0.0
2013-02,345339,235595,11640377,216735116633.0,839294,35209171576.0
2013-02,899453,399955,5745215,125668895781.0,240044,9372752851.0
2013-02,5699542,2073804,14706236,129286781531.0,33375,86287067.0
2013-02,185099,90598,989807,914651834.0,12225,429940661.0
2013-02,415342,49366,121987,2541383252.0,0,0.0
2013-02,3608025,732765,6810055,34463128953.0,0,0.0
2013-02,848593,463095,6202757,5622336862.0,94,525863.0
2013-02,16742585,7881207,90098098,745551565697.0,15571,45224219.0
2013-02,16162840,8019478,133472245,1224623939626.0,3019237,33148282973.0
2013-02,12541548,7177729,112016491,1091244273919.0,2646107,25908244072.0
2013-02,9621606,2888168,17396473,100609141795.0,0,0.0
2013-02,388961,232071,5859877,8123322729.0,304872,5726280507.0
2013-02,2612020,653816,11322,197164408.0,0,0.0
2013-02,1051938,581765,8053121,9088185510.0,223152,2762618666.0
2013-02,47903,10712,168537,948108593.0,0,0.0
2013-02,19656948,10356002,129900391,92374780458.0,163461,883944656.0
2013-02,6427653,2637832,27335441,244141368548.0,25087,180363888.0
2013-02,246,1,3,28562.0,0,0.0
2013-02,347617,246921,3427911,58437679777.0,95216,3552539924.0
2013-02,44426,18491,280060,1406822103.0,0,0.0
2013-02,2785407,711354,5994848,30063274697.0,0,0.0
2013-02,117597570,34731342,469571044,2657071206465.0,232558,5350418585.0
2013-02,55841,27364,774208,31952029295.0,41361,2568522938.0
2013-02,1447633,350852,1825023,10888095369.0,0,0.0
2013-02,2977682,872618,5355500,49962795721.0,87626,651538362.0
2013-02,52792,16102,247950,28237335454.0,7630,454539637.0
2013-02,296444,146634,330860,191107059079.0,15947,894372961.0
2013-02,16184,9148,153003,1273739916.0,0,0.0
2013-02,1901675,1164259,19809707,186134921019.0,863627,19863834047.0
2013-02,810,407,6313,142867921.0,312,26089213.0
2013-02,2615899,749219,10558586,60796299861.0,144,2716821.0
2013-02,1416582,801508,16294751,113912644115.0,0,0.0
2013-02,29,29,3433,26053965.0,59,960315.0
2013-02,153939,87047,2277207,134516246311.0,225940,15706151112.0
2013-02,12293,4626,6531,45267105.0,0,0.0
2013-02,1298906,548042,8375990,92846990509.0,0,0.0
2013-02,7886377,4797577,85261964,1052287282963.0,2760685,47092853844.0
2013-02,23843,17317,280360,4834587813.0,10103,411590201.0
2013-02,498308,350229,22339485,372275343417.0,1270295,44564525203.0
2013-02,767608,485701,6775704,39340199728.0,92193,691615463.0
2013-02,1061813,552310,6643576,71472941232.0,198550,2225265618.0
2013-02,622908,432258,11159790,17168411032.0,967133,3955674635.0
2013-02,862092,373399,6563195,44793590007.0,4278,108729063.0
2013-02,4485342,2933067,102660224,1296890555658.0,3950689,89067311772.0
2013-02,95844,23229,172030,2252806869.0,5110,39997236.0
2013-02,671762,323752,6877763,93209021007.0,318309,6302599479.0
2013-02,3721169,2153623,56750976,763921673377.0,2548110,54958024031.0
2013-02,1491860,902530,20605086,15480158015.0,8,71802.0
2013-02,250,7,7,92623.0,0,0.0
2013-02,203535,143760,5519311,9745848196.0,383269,10860947447.0
2013-02,42980,11240,261172,2774561803.0,2247,327791813.0
2013-02,49419,25222,346180,2868211078.0,0,0.0
2013-02,14213927,4453415,29064800,291159695161.0,85546,210110133.0
2013-02,3161099,1256141,27128172,172781223022.0,0,0.0
2013-02,139372983,37683526,494972365,2877260044979.0,224127,2776424199.0
2013-02,441616,119019,1581837,18955997901.0,653,23475898.0
2013-02,1068660,477650,7165562,51857482403.0,18479,567468437.0
2013-02,28552,14031,242040,2170469596.0,7385,149893211.0
2013-02,225072,19358,89557,722491953.0,1,4142.0
2013-02,7627718,4768779,51538739,578108196551.0,0,0.0
2013-02,8910619,3621792,49219832,283121220425.0,0,0.0
2013-02,4284985,659648,10850230,50486198598.0,0,0.0
2013-02,1655907,696249,11542092,23062455279.0,413178,16789490655.0
2013-02,56618,23585,448312,2357973208.0,553,13521162.0
2013-02,77374,77374,16018,1847118.0,0,0.0
2013-02,638796,182877,1078915,9518712354.0,0,0.0
2013-03,623788,424134,11462960,177598249241.0,971295,43302512577.0
2013-03,13417,4669,6771,45736995.0,0,0.0
2013-03,6947714,1201620,20562945,9874095260.0,0,0.0
2013-03,10835233,3713548,27878142,159595411807.0,0,0.0
2013-03,3039,2060,51771,1282243755.0,5247,329108291.0
2013-03,47452,19945,319754,1630132654.0,0,0.0
2013-03,5712221,1967213,14223428,127850195617.0,38880,89404571.0
2013-03,160344,86951,2248788,138267617991.0,216560,15202549003.0
2013-03,76497,76497,15233,156423882.0,0,0.0
2013-03,16674099,7849206,91416040,767181278322.0,21954,48459924.0
2013-03,106498,54097,277489,4834376566.0,6130,41368432.0
2013-03,737,260,4993,115636012.0,200,12579508.0
2013-03,1508532,927504,22277894,169020542081.0,7,61035.0
2013-03,8308929,5096316,91552589,1126536265162.0,2955572,47866578593.0
2013-03,33,26,1685,10346238.0,45,1036821.0
2013-03,57755,29432,818826,36033184358.0,41210,226599998.0
2013-03,768841,369200,7247543,97172270739.0,310756,5886801618.0
2013-03,15994419,7686882,139025964,1240648248908.0,3247269,33856100758.0
2013-03,1341006,572152,9238741,103239180313.0,1,25136.0
2013-03,442882,119088,1677755,2026484819.0,570,20161412.0
2013-03,1524754,345261,1803273,1112362053.0,0,0.0
2013-03,1684769,726965,11851446,239826859615.0,421497,1702781628.0
2013-03,6872291,2816708,29426736,268107917964.0,27380,190197273.0
2013-03,2984663,742303,5584872,54170638681.0,102789,699927281.0
2013-03,55890,22238,439652,2336806899.0,423,10284306.0
